Date(MM/DD/YYYY),Hour,Solar Radiance(w/m^2),Temperature(C),Solar Power(kW)
1/26/2008,2,-2.1357,7.0977,0
1/26/2008,3,-2.3884,6.1558,0
1/26/2008,4,-2.2387,5.9078,0
1/26/2008,5,-1.5428,5.9579,0
1/26/2008,6,-2.0692,5.4755,0
1/26/2008,7,1.2869,4.9735,0.353940129
1/26/2008,8,102.6418,5.8258,28.120543
1/26/2008,9,248.1996,7.1828,67.57767739
1/26/2008,10,442.5609,8.4681,119.7856907
1/26/2008,11,440.4962,10.205,118.2704766
1/26/2008,12,624.0695,11.4425,166.5934028
1/26/2008,13,595.0231,12.1152,158.339217
1/26/2008,14,533.32,13.1067,141.2586684
1/26/2008,15,409.1558,13.723,108.0565124
1/26/2008,16,222.5282,13.9145,58.71559545
1/26/2008,17,34.3631,13.675,9.077227634
1/26/2008,18,-2.3729,13.0077,0
1/26/2008,19,-2.1318,12.3003,0
1/26/2008,20,-1.4073,11.93,0
1/26/2008,21,-1.1476,11.5137,0
1/26/2008,22,-1.0257,11.1527,0
1/26/2008,23,-1.3242,10.9533,0
1/27/2008,0,-0.9345,10.7605,0
1/27/2008,1,-1.7124,11.0537,0
1/27/2008,2,-0.8469,9.826,0
1/27/2008,3,-0.3339,8.3845,0
1/27/2008,4,-0.2035,7.181,0
1/27/2008,5,-0.0973,7.2679,0
1/27/2008,6,-0.2334,6.9186,0
1/27/2008,7,0.2937,6.619,0.080173125
1/27/2008,8,18.3312,6.7193,5.00168396
1/27/2008,9,44.3915,7.035,12.09474162
1/27/2008,10,62.9495,7.2366,17.13512144
1/27/2008,11,81.1335,7.392,22.06912334
1/27/2008,12,120.224,7.7387,32.65002816
1/27/2008,13,317.8313,8.7673,85.90690018
1/27/2008,14,228.3008,9.5677,61.47920804
1/27/2008,15,346.8098,10.1268,93.1501644
1/27/2008,16,170.299,10.521,45.65694903
1/27/2008,17,22.4492,10.8615,6.009047518
1/27/2008,18,-0.6084,12.2508,0
1/27/2008,19,-1.1724,13.344,0
1/27/2008,20,-1.3311,12.358,0
1/27/2008,21,-1.3299,11.8852,0
1/27/2008,22,-2.8736,11.2695,0
1/27/2008,23,-1.4815,10.5007,0
1/28/2008,0,-1.3736,11.124,0
1/28/2008,1,-1.8139,10.9087,0
1/28/2008,2,-2.0322,10.3798,0
1/28/2008,3,-1.986,10.2158,0
1/28/2008,4,-1.9898,9.9268,0
1/28/2008,5,-1.2698,10.8477,0
1/28/2008,6,-1.1924,10.1907,0
1/28/2008,7,1.2454,10.4897,0.33393891
1/28/2008,8,47.492,10.9268,12.70845552
1/28/2008,9,191.1128,11.3392,51.04164217
1/28/2008,10,498.9922,12.2408,132.7064766
1/28/2008,11,629.2561,12.525,167.1264873
1/28/2008,12,551.311,12.5175,146.4299244
1/28/2008,13,378.5293,11.4632,101.0374193
1/28/2008,14,430.9092,11.3325,115.0891144
1/28/2008,15,418.8672,11.6485,111.7074318
1/28/2008,16,263.1384,11.3265,70.28212864
1/28/2008,17,56.2296,8.4568,15.2201719
1/28/2008,18,-0.2889,8.2567,0
1/28/2008,19,-1.6823,8.9178,0
1/28/2008,20,-2.0271,8.2709,0
1/28/2008,21,-2.5668,7.5419,0
1/28/2008,22,-2.7171,6.8706,0
1/28/2008,23,-2.4875,6.4845,0
1/29/2008,0,-2.532,6.1253,0
1/29/2008,1,-2.3816,5.3342,0
1/29/2008,2,-2.7068,4.4883,0
1/29/2008,3,-2.7972,4.0375,0
1/29/2008,4,-2.4815,3.211,0
1/29/2008,5,-2.5201,2.5984,0
1/29/2008,6,-2.945,2.391,0
1/29/2008,7,0.7656,1.9178,0.213489665
1/29/2008,8,118.8709,3.1553,32.96359894
1/29/2008,9,301.535,3.2843,83.5688045
1/29/2008,10,464.6373,5.0524,127.7448238
1/29/2008,11,463.2406,5.7077,126.9813708
1/29/2008,12,461.4229,5.8758,126.3861548
1/29/2008,13,573.1907,6.8101,156.3305269
1/29/2008,14,515.4173,7.6016,140.0636204
1/29/2008,15,477.8522,7.8632,129.699122
1/29/2008,16,226.5643,7.6955,61.54180241
1/29/2008,17,32.7299,7.6843,8.890901412
1/29/2008,18,-0.7212,7.4913,0
1/29/2008,19,-2.4028,7.0775,0
1/29/2008,20,-2.3827,5.7092,0
1/29/2008,21,-2.1214,5.1336,0
1/29/2008,22,-1.7209,4.8464,0
1/29/2008,23,-1.7256,4.0496,0
1/30/2008,0,-1.9682,3.8885,0
1/30/2008,1,-2.2193,3.4273,0
1/30/2008,2,-2.4094,2.795,0
1/30/2008,3,-2.0771,2.2207,0
1/30/2008,4,-2.4011,2.0515,0
1/30/2008,5,-2.5089,1.7227,0
1/30/2008,6,-2.4662,1.8603,0
1/30/2008,7,0.5206,1.7057,0.145308766
1/30/2008,8,109.4622,2.9941,30.37656778
1/30/2008,9,312.931,6.7307,85.3790379
1/30/2008,10,483.8477,8.3859,131.0102926
1/30/2008,11,597.7754,9.0583,161.3557951
1/30/2008,12,653.2814,9.5447,175.941175
1/30/2008,13,650.8736,10.0297,174.8981163
1/30/2008,14,580.8062,10.2205,155.9315815
1/30/2008,15,447.1607,10.1468,120.0923841
1/30/2008,16,264.267,10.006,71.01977425
1/30/2008,17,54.0386,9.6865,14.54405013
1/30/2008,18,-1.1637,8.3597,0
1/30/2008,19,-3.0903,7.5956,0
1/30/2008,20,-2.5708,6.9877,0
1/30/2008,21,-2.5828,6.5378,0
1/30/2008,22,-2.8537,6.1804,0
1/30/2008,23,-2.6921,5.8006,0
1/31/2008,0,-2.5176,5.0127,0
1/31/2008,1,-2.5964,3.2069,0
1/31/2008,2,-2.6385,3.3786,0
1/31/2008,3,-2.3698,3.2912,0
1/31/2008,4,-2.9744,2.1693,0
1/31/2008,5,-2.7929,1.1973,0
1/31/2008,6,-2.4743,1.0996,0
1/31/2008,7,1.9135,0.7627,0.536347592
1/31/2008,8,125.2426,1.9533,34.91868579
1/31/2008,9,311.7171,2.9776,86.51022333
1/31/2008,10,478.6339,4.7055,131.8005196
1/31/2008,11,588.202,5.6641,161.2672688
1/31/2008,12,642.5823,6.4311,175.5606331
1/31/2008,13,635.3972,7.3382,172.8771228
1/31/2008,14,568.5211,7.9614,154.2387795
1/31/2008,15,445.4033,8.6168,120.4722392
1/31/2008,16,258.9173,8.8025,69.97159121
1/31/2008,17,56.9437,8.7522,15.39243731
1/31/2008,18,-1.2484,8.2122,0
1/31/2008,19,-2.8661,7.4035,0
1/31/2008,20,-2.6487,6.6851,0
1/31/2008,21,-2.313,5.9428,0
1/31/2008,22,-2.304,5.1806,0
1/31/2008,23,-1.7076,4.9763,0
2/1/2008,0,-1.6955,4.6994,0
2/1/2008,1,-1.4476,4.3764,0
2/1/2008,2,-1.299,4.012,0
2/1/2008,3,-1.3264,3.8015,0
2/1/2008,4,-2.0225,3.0924,0
2/1/2008,5,-1.6062,2.6005,0
2/1/2008,6,-1.517,2.097,0
2/1/2008,7,2.9659,2.4726,0.82499252
2/1/2008,8,123.7366,3.0314,34.33204984
2/1/2008,9,312.1132,4.4266,86.05483714
2/1/2008,10,475.7612,5.6915,130.4230939
2/1/2008,11,585.2196,7.1065,159.3944336
2/1/2008,12,637.7623,8.0515,172.9519679
2/1/2008,13,623.8433,8.9868,168.4479844
2/1/2008,14,557.7702,10.0187,149.8877034
2/1/2008,15,428.88,10.7938,114.8359438
2/1/2008,16,230.8711,11.0057,61.75637429
2/1/2008,17,24.5175,10.6975,6.56770193
2/1/2008,18,-0.7718,10.527,0
2/1/2008,19,-1.8402,9.8605,0
2/1/2008,20,-1.6424,9.7962,0
2/1/2008,21,-1.3247,9.6328,0
2/1/2008,22,-1.3429,9.5202,0
2/1/2008,23,-2.4745,9.3412,0
2/2/2008,0,-3.0414,8.1075,0
2/2/2008,1,-2.6708,7.0627,0
2/2/2008,2,-2.548,6.4785,0
2/2/2008,3,-2.5054,5.6058,0
2/2/2008,4,-2.1122,5.1838,0
2/2/2008,5,-1.487,4.852,0
2/2/2008,6,-2.1133,5.057,0
2/2/2008,7,2.6282,4.0732,0.72579977
2/2/2008,8,119.7091,4.6083,32.97861507
2/2/2008,9,307.3933,7.0391,83.7496504
2/2/2008,10,411.5739,8.791,111.2324767
2/2/2008,11,416.7899,9.0903,112.4862278
2/2/2008,12,281.9561,9.5592,75.93105969
2/2/2008,13,224.7553,10.069,60.38360173
2/2/2008,14,285.997,10.745,76.59535904
2/2/2008,15,399.9318,11.2525,106.855528
2/2/2008,16,255.972,11.6103,68.27723536
2/2/2008,17,45.4857,11.2528,12.15305127
2/2/2008,18,-1.4372,10.199,0
2/2/2008,19,-2.8066,9.0903,0
2/2/2008,20,-2.2409,8.572,0
2/2/2008,21,-2.2136,8.2471,0
2/2/2008,22,-1.6234,8.6587,0
2/2/2008,23,-1.354,8.2156,0
2/3/2008,0,-1.4398,8.0166,0
2/3/2008,1,-1.2245,9.4173,0
2/3/2008,2,-1.066,10.4672,0
2/3/2008,3,-0.9694,10.8902,0
2/3/2008,4,-0.5284,10.3682,0
2/3/2008,5,-0.5854,9.9033,0
2/3/2008,6,-0.6107,9.3853,0
2/3/2008,7,-0.6199,9.1735,0
2/3/2008,8,23.7952,9.7187,6.403326987
2/3/2008,9,82.9733,10.397,22.25789887
2/3/2008,10,71.3892,10.9705,19.09924348
2/3/2008,11,122.8264,11.0392,32.85004351
2/3/2008,12,404.8569,11.4073,108.093098
2/3/2008,13,331.2107,11.9853,88.19093487
2/3/2008,14,113.1685,12.5523,30.05298442
2/3/2008,15,329.8818,14.0832,86.97201704
2/3/2008,16,276.2996,13.8757,72.91694955
2/3/2008,17,67.5425,12.0543,17.97860618
2/3/2008,18,-0.0818,7.463,0
2/3/2008,19,-1.1055,6.967,0
2/3/2008,20,-1.1666,7.6757,0
2/3/2008,21,-2.4052,7.4881,0
2/3/2008,22,-1.2664,7.9697,0
2/3/2008,23,-2.0934,7.6913,0
2/4/2008,0,-2.2506,6.9769,0
2/4/2008,1,-2.6105,6.9292,0
2/4/2008,2,-1.8983,5.8093,0
2/4/2008,3,-1.5955,5.8361,0
2/4/2008,4,-2.3088,5.3676,0
2/4/2008,5,-2.1549,5.5374,0
2/4/2008,6,-2.0482,4.9601,0
2/4/2008,7,4.1996,5.3107,1.15325898
2/4/2008,8,123.6261,5.4941,33.92082293
2/4/2008,9,340.6741,7.2425,92.73042541
2/4/2008,10,502.3133,7.878,136.3290854
2/4/2008,11,618.6649,8.378,167.520535
2/4/2008,12,680.9496,8.8055,184.0219479
2/4/2008,13,679.6141,9.221,183.3080636
2/4/2008,14,603.3508,9.6187,162.4380996
2/4/2008,15,470.3973,9.6837,126.6052577
2/4/2008,16,291.0588,9.5757,78.37642281
2/4/2008,17,61.7046,9.4555,16.62510894
2/4/2008,18,-0.7807,8.901,0
2/4/2008,19,-2.8301,8.4543,0
2/4/2008,20,-2.5483,7.709,0
2/4/2008,21,-2.3499,6.7521,0
2/4/2008,22,-2.2878,6.4214,0
2/4/2008,23,-2.3196,5.9911,0
2/5/2008,0,-2.231,5.5457,0
2/5/2008,1,-2.183,5.2049,0
2/5/2008,2,-2.2055,4.7192,0
2/5/2008,3,-2.2572,4.4701,0
2/5/2008,4,-2.2756,4.1993,0
2/5/2008,5,-2.2303,4.0236,0
2/5/2008,6,-2.1505,3.6262,0
2/5/2008,7,5.3327,3.4528,1.476805942
2/5/2008,8,143.8376,3.7754,39.77551941
2/5/2008,9,343.0793,4.4463,94.58426126
2/5/2008,10,509.664,5.0685,140.11396
2/5/2008,11,624.0832,5.8476,170.9616638
2/5/2008,12,678.5636,6.5979,185.249644
2/5/2008,13,665.7579,7.345,181.1319197
2/5/2008,14,596.6131,8.1167,161.7442724
2/5/2008,15,468.8002,8.7157,126.7426539
2/5/2008,16,284.7414,8.9777,76.88811517
2/5/2008,17,62.1515,8.8667,16.79126099
2/5/2008,18,-1.1541,8.4678,0
2/5/2008,19,-2.6769,8.0924,0
2/5/2008,20,-2.3242,7.1651,0
2/5/2008,21,-3.3952,6.5971,0
2/5/2008,22,-3.2695,5.4652,0
2/5/2008,23,-3.2459,4.9852,0
2/6/2008,0,-2.8918,4.0817,0
2/6/2008,1,-2.0938,3.3002,0
2/6/2008,2,-1.7249,3.2417,0
2/6/2008,3,-2.1018,2.7506,0
2/6/2008,4,-1.7178,2.4889,0
2/6/2008,5,-1.7883,1.7511,0
2/6/2008,6,-1.7266,1.829,0
2/6/2008,7,7.4149,1.6267,2.070363353
2/6/2008,8,107.0274,2.2581,29.79935804
2/6/2008,9,296.141,3.9381,81.83186516
2/6/2008,10,475.3782,5.4133,130.4834127
2/6/2008,11,598.1522,6.9942,163.0008111
2/6/2008,12,647.2639,8.2232,175.3897462
2/6/2008,13,622.217,9.11,167.9130352
2/6/2008,14,559.1569,9.9905,150.2800569
2/6/2008,15,438.6688,10.4037,117.6708768
2/6/2008,16,269.8043,10.5358,72.3292042
2/6/2008,17,69.7871,10.3965,18.72069489
2/6/2008,18,-0.4504,9.907,0
2/6/2008,19,-2.3938,9.2607,0
2/6/2008,20,-2.2886,8.8155,0
2/6/2008,21,-1.8983,8.2348,0
2/6/2008,22,-2.4442,7.3863,0
2/6/2008,23,-2.5955,6.6615,0
2/7/2008,0,-2.1508,5.9723,0
2/7/2008,1,-2.521,5.6602,0
2/7/2008,2,-1.8418,5.2971,0
2/7/2008,3,-2.1945,4.3122,0
2/7/2008,4,-2.3091,4.5155,0
2/7/2008,5,-2.4288,3.8048,0
2/7/2008,6,-1.5861,2.966,0
2/7/2008,7,7.691,2.7355,2.136795337
2/7/2008,8,130.742,4.4038,36.05148548
2/7/2008,9,324.7242,6.3216,88.76271062
2/7/2008,10,486.322,8.1422,131.8283988
2/7/2008,11,597.5435,9.2748,161.1314888
2/7/2008,12,648.7262,10.533,173.9129524
2/7/2008,13,639.3274,12.0517,170.1796037
2/7/2008,14,576.3738,13.3158,152.5115334
2/7/2008,15,453.3861,14.6918,119.1885182
2/7/2008,16,298.3374,14.6577,78.44121862
2/7/2008,17,81.9754,13.96,21.62511052
2/7/2008,18,0.1844,12.9927,0.048867683
2/7/2008,19,-2.6912,12.1917,0
2/7/2008,20,-1.9076,11.4542,0
2/7/2008,21,-1.7875,11.0823,0
2/7/2008,22,-2.2482,10.803,0
2/7/2008,23,-2.4603,10.1192,0
2/8/2008,0,-2.656,8.7555,0
2/8/2008,1,-2.4707,8.2267,0
2/8/2008,2,-1.9761,7.5642,0
2/8/2008,3,-1.9135,7.3662,0
2/8/2008,4,-1.9264,7.1993,0
2/8/2008,5,-1.9563,7.3308,0
2/8/2008,6,-2.3848,7.7894,0
2/8/2008,7,4.7009,6.9165,1.281485906
2/8/2008,8,111.9667,6.5476,30.57424292
2/8/2008,9,341.2664,8.2325,92.46933045
2/8/2008,10,500.5166,10.7872,134.0213279
2/8/2008,11,623.632,12.6225,165.5567564
2/8/2008,12,679.6331,14.1795,179.1007374
2/8/2008,13,667.8817,15.5942,174.8228771
2/8/2008,14,590.8516,16.6407,153.8867822
2/8/2008,15,465.1242,17.3545,120.7261838
2/8/2008,16,292.432,18.0573,75.64583456
2/8/2008,17,82.187,17.6223,21.30468879
2/8/2008,18,0.1033,16.7622,0.026888706
2/8/2008,19,-3.6962,15.933,0
2/8/2008,20,-3.3001,14.6903,0
2/8/2008,21,-2.9481,13.3975,0
2/8/2008,22,-2.9554,12.0402,0
2/8/2008,23,-2.4953,11.478,0
2/9/2008,0,-2.9926,11.0808,0
2/9/2008,1,-3.0803,10.1698,0
2/9/2008,2,-2.8276,9.2707,0
2/9/2008,3,-2.7685,8.5294,0
2/9/2008,4,-2.3546,8.677,0
2/9/2008,5,-2.4206,7.3711,0
2/9/2008,6,-2.1925,7.9251,0
2/9/2008,7,8.4248,7.9789,2.285449204
2/9/2008,8,149.9034,8.1742,40.62865578
2/9/2008,9,344.3693,10.7967,92.2063006
2/9/2008,10,501.5659,13.5703,132.5574097
2/9/2008,11,615.9997,15.1232,161.6050573
2/9/2008,12,674.6073,16.6023,175.7332622
2/9/2008,13,667.192,17.169,173.3289757
2/9/2008,14,598.2546,18.2467,154.613891
2/9/2008,15,475.1265,18.842,122.4389112
2/9/2008,16,299.0319,19.3758,76.86024401
2/9/2008,17,73.4533,19.5028,18.86805935
2/9/2008,18,-1.5744,18.6362,0
2/9/2008,19,-3.6388,17.7035,0
2/9/2008,20,-3.4134,16.4855,0
2/9/2008,21,-3.229,14.8872,0
2/9/2008,22,-3.0969,13.0825,0
2/9/2008,23,-3.0142,12.1235,0
2/10/2008,0,-2.9475,11.4142,0
2/10/2008,1,-2.8898,11.1003,0
2/10/2008,2,-2.6088,10.689,0
2/10/2008,3,-2.5799,10.0067,0
2/10/2008,4,-2.3476,9.3652,0
2/10/2008,5,-2.3485,9.2932,0
2/10/2008,6,-2.2501,9.4548,0
2/10/2008,7,12.6249,8.914,3.410080177
2/10/2008,8,113.4731,9.3038,30.59464559
2/10/2008,9,313.481,11.7742,83.55279626
2/10/2008,10,525.3126,13.4313,138.9246298
2/10/2008,11,605.3296,15.8302,158.2708392
2/10/2008,12,662.1402,17.3157,171.8951549
2/10/2008,13,646.5995,18.195,167.150012
2/10/2008,14,529.9581,19.2395,136.3055545
2/10/2008,15,436.5369,19.9112,111.9110362
2/10/2008,16,247.3301,20.1183,63.34176419
2/10/2008,17,102.3052,20.0638,26.20754866
2/10/2008,18,2.4543,19.1518,0.631516547
2/10/2008,19,-3.5164,17.7178,0
2/10/2008,20,-3.5423,16.7095,0
2/10/2008,21,-2.8384,15.0248,0
2/10/2008,22,-3.2633,13.9313,0
2/10/2008,23,-3.2798,13.3132,0
2/11/2008,0,-2.8363,11.9368,0
2/11/2008,1,-2.4879,11.1033,0
2/11/2008,2,-2.3597,10.8525,0
2/11/2008,3,-2.6208,11.1468,0
2/11/2008,4,-2.5397,10.1103,0
2/11/2008,5,-2.8515,8.7865,0
2/11/2008,6,-2.647,8.886,0
2/11/2008,7,12.1795,8.3581,3.298237526
2/11/2008,8,172.9831,10.0923,46.4692502
2/11/2008,9,279.0833,11.9445,74.32529003
2/11/2008,10,481.2062,13.6787,127.1113997
2/11/2008,11,533.779,15.4713,139.8025249
2/11/2008,12,664.9836,17.22,172.7128655
2/11/2008,13,664.5099,19.2928,170.8680886
2/11/2008,14,579.9046,20.4998,148.2382584
2/11/2008,15,457.9245,21.5305,116.4670863
2/11/2008,16,288.0631,21.8155,73.16244618
2/11/2008,17,81.9521,21.55,20.84144343
2/11/2008,18,0.7871,20.8477,0.200860344
2/11/2008,19,-3.5374,19.9212,0
2/11/2008,20,-2.8544,19.3298,0
2/11/2008,21,-2.7368,18.3005,0
2/11/2008,22,-2.8365,16.9548,0
2/11/2008,23,-2.3257,15.9307,0
2/12/2008,0,-2.6535,15.4797,0
2/12/2008,1,-2.5744,15.983,0
2/12/2008,2,-2.8474,14.904,0
2/12/2008,3,-2.5457,15.085,0
2/12/2008,4,-2.7343,13.2098,0
2/12/2008,5,-2.2866,13.1122,0
2/12/2008,6,-2.1441,12.1858,0
2/12/2008,7,10.8512,12.9433,2.876337079
2/12/2008,8,163.1807,13.0065,43.24155966
2/12/2008,9,360.1064,13.9777,94.98810097
2/12/2008,10,523.3072,15.3327,137.1505096
2/12/2008,11,634.9146,16.5765,165.4139039
2/12/2008,12,687.604,18.0122,177.907049
2/12/2008,13,680.8151,19.358,175.0052235
2/12/2008,14,613.3373,20.6107,156.6994768
2/12/2008,15,487.1283,21.4633,123.9356083
2/12/2008,16,309.0642,22.113,78.38138543
2/12/2008,17,84.0374,22.0228,21.32209518
2/12/2008,18,-0.085,20.9902,0
2/12/2008,19,-3.8161,19.6122,0
2/12/2008,20,-2.9652,18.8012,0
2/12/2008,21,-2.5547,17.7535,0
2/12/2008,22,-2.6667,17.0582,0
2/12/2008,23,-3.1941,15.5153,0
2/13/2008,0,-3.2851,13.5783,0
2/13/2008,1,-2.9972,12.5002,0
2/13/2008,2,-2.567,11.441,0
2/13/2008,3,-2.6013,10.9858,0
2/13/2008,4,-2.8638,10.3763,0
2/13/2008,5,-2.71,9.525,0
2/13/2008,6,-2.5907,9.0937,0
2/13/2008,7,13.2198,8.8702,3.571490913
2/13/2008,8,163.2292,10.1282,43.84169002
2/13/2008,9,367.5345,11.7215,97.98400857
2/13/2008,10,542.2346,13.5312,143.3321252
2/13/2008,11,664.5167,15.6453,173.899618
2/13/2008,12,711.1131,17.8725,184.1138483
2/13/2008,13,590.9472,23.1398,149.1109
2/13/2008,14,307.1405,23.5967,77.32388783
2/13/2008,15,452.2637,23.932,113.669697
2/13/2008,16,187.1985,24.2392,46.97765077
2/13/2008,17,104.7936,24.041,26.32402133
2/13/2008,18,3.5363,21.9428,0.897588971
2/13/2008,19,-0.7522,14.6968,0
2/13/2008,20,-1.2683,11.5898,0
2/13/2008,21,-0.8834,11.204,0
2/13/2008,22,-0.7165,9.8125,0
2/13/2008,23,-1.077,8.492,0
2/14/2008,0,-1.7875,7.441,0
2/14/2008,1,-2.0434,6.8943,0
2/14/2008,2,-2.2353,6.3968,0
2/14/2008,3,-2.3832,5.9642,0
2/14/2008,4,-2.2128,5.7481,0
2/14/2008,5,-1.7306,5.6187,0
2/14/2008,6,-1.5347,5.5845,0
2/14/2008,7,17.2394,5.3761,4.732730327
2/14/2008,8,189.7713,5.491,52.07063536
2/14/2008,9,382.9403,6.1981,104.7350815
2/14/2008,10,551.4345,6.9021,150.333383
2/14/2008,11,668.4372,7.6082,181.6409576
2/14/2008,12,611.3936,8.5174,165.4450952
2/14/2008,13,549.9459,9.1195,148.4032448
2/14/2008,14,523.4329,9.6563,140.8974717
2/14/2008,15,141.8082,9.6838,38.16700344
2/14/2008,16,141.1627,9.4782,38.029549
2/14/2008,17,51.8475,9.112,13.99156635
2/14/2008,18,2.9412,8.3452,0.796531372
2/14/2008,19,-2.4957,8.1085,0
2/14/2008,20,-2.6498,8.0341,0
2/14/2008,21,-2.4554,7.8901,0
2/14/2008,22,-2.4791,7.4678,0
2/14/2008,23,-2.6454,7.3774,0
2/15/2008,0,-2.6484,7.3686,0
2/15/2008,1,-2.6628,7.0718,0
2/15/2008,2,-2.3397,6.9235,0
2/15/2008,3,-2.4213,6.6954,0
2/15/2008,4,-2.317,6.7181,0
2/15/2008,5,-2.3414,6.6921,0
2/15/2008,6,-2.3129,6.6189,0
2/15/2008,7,12.4454,6.4957,3.399216769
2/15/2008,8,176.2032,7.1131,47.99046127
2/15/2008,9,379.5603,8.0759,102.9197206
2/15/2008,10,547.2158,9.1063,147.6755547
2/15/2008,11,661.8682,10.4047,177.5422562
2/15/2008,12,719.5133,11.6307,191.9025615
2/15/2008,13,713.5158,12.8715,189.1962955
2/15/2008,14,641.5735,13.5813,169.5507942
2/15/2008,15,514.2046,14.5468,135.2700044
2/15/2008,16,336.5764,14.931,88.38033471
2/15/2008,17,91.4692,14.9828,24.01263159
2/15/2008,18,2.5695,14.3465,0.67659271
2/15/2008,19,-3.0494,13.46,0
2/15/2008,20,-2.8705,12.1595,0
2/15/2008,21,-2.8064,11.331,0
2/15/2008,22,-2.9224,10.423,0
2/15/2008,23,-2.9221,9.9925,0
2/16/2008,0,-2.5161,9.6633,0
2/16/2008,1,-3.0218,8.9958,0
2/16/2008,2,-2.6523,8.426,0
2/16/2008,3,-2.9419,7.8602,0
2/16/2008,4,-3.033,6.5883,0
2/16/2008,5,-3.0866,6.1635,0
2/16/2008,6,-2.8979,5.5745,0
2/16/2008,7,12.6117,4.8595,3.47043243
2/16/2008,8,183.1683,6.1158,50.11580851
2/16/2008,9,383.8903,9.135,103.5855995
2/16/2008,10,544.0973,9.7317,146.408626
2/16/2008,11,658.5122,11.3627,175.8534605
2/16/2008,12,717.2161,12.8757,190.173704
2/16/2008,13,702.4291,14.388,184.924997
2/16/2008,14,633.294,15.7563,165.6409747
2/16/2008,15,507.4983,17.0035,131.9473377
2/16/2008,16,329.6702,17.6815,85.4334142
2/16/2008,17,95.9576,16.8092,24.97186189
2/16/2008,18,2.9086,15.0047,0.763490412
2/16/2008,19,-3.8189,14.0025,0
2/16/2008,20,-3.4584,13.424,0
2/16/2008,21,-3.4438,13.0808,0
2/16/2008,22,-2.8171,12.0035,0
2/16/2008,23,-2.6542,11.0007,0
2/17/2008,0,-2.5159,10.5748,0
2/17/2008,1,-2.0478,10.0032,0
2/17/2008,2,-2.0912,9.706,0
2/17/2008,3,-2.6872,8.6065,0
2/17/2008,4,-2.8339,8.0353,0
2/17/2008,5,-2.7618,7.2714,0
2/17/2008,6,-2.3411,6.2827,0
2/17/2008,7,11.826,6.0426,3.236737766
2/17/2008,8,170.7922,8.4567,46.22988325
2/17/2008,9,370.4067,10.6813,99.23135302
2/17/2008,10,541.89,12.7558,143.7662619
2/17/2008,11,663.1014,13.9657,174.9214247
2/17/2008,12,721.5287,15.2242,189.1990753
2/17/2008,13,714.8917,16.6205,186.2109688
2/17/2008,14,650.2701,17.6592,168.5344034
2/17/2008,15,520.7725,18.6233,134.3441375
2/17/2008,16,340.9134,18.8068,87.86753109
2/17/2008,17,102.008,18.6517,26.31147173
2/17/2008,18,3.128,17.754,0.81033186
2/17/2008,19,-3.6451,16.3365,0
2/17/2008,20,-2.7574,15.0855,0
2/17/2008,21,-2.444,14.4462,0
2/17/2008,22,-2.7082,13.1978,0
2/17/2008,23,-2.6219,12.843,0
2/18/2008,0,-3.0188,12.4412,0
2/18/2008,1,-3.2824,11.4057,0
2/18/2008,2,-3.2421,10.193,0
2/18/2008,3,-3.0114,8.9688,0
2/18/2008,4,-3.137,8.2128,0
2/18/2008,5,-2.6843,7.1306,0
2/18/2008,6,-2.6476,6.6051,0
2/18/2008,7,11.1438,6.3215,3.046136835
2/18/2008,8,185.0367,7.9764,50.19666346
2/18/2008,9,330.6937,9.5988,89.03977477
2/18/2008,10,444.4261,11.7688,118.4568883
2/18/2008,11,396.3822,12.6842,105.1977549
2/18/2008,12,531.9841,13.9127,140.3688591
2/18/2008,13,671.7353,15.2928,176.0846611
2/18/2008,14,522.3338,16.5125,136.1250852
2/18/2008,15,337.8502,17.0222,87.83167666
2/18/2008,16,247.5937,17.2218,64.30571665
2/18/2008,17,93.3608,17.155,24.25571935
2/18/2008,18,4.0235,16.5705,1.048270117
2/18/2008,19,-2.9394,15.6415,0
2/18/2008,20,-3.371,15.0442,0
2/18/2008,21,-3.7934,13.7118,0
2/18/2008,22,-3.3668,12.0175,0
2/18/2008,23,-2.6782,10.9673,0
2/19/2008,0,-2.436,10.2387,0
2/19/2008,1,-1.842,9.89,0
2/19/2008,2,-1.698,9.7728,0
2/19/2008,3,-0.6446,9.7525,0
2/19/2008,4,-1.0755,10.099,0
2/19/2008,5,-1.9487,9.7633,0
2/19/2008,6,-1.4908,8.99,0
2/19/2008,7,13.9696,8.177,3.786163226
2/19/2008,8,166.8903,9.8868,44.8753831
2/19/2008,9,368.2299,11.8987,98.08783799
2/19/2008,10,538.3391,13.7203,142.1751544
2/19/2008,11,623.8341,15.0608,163.7090399
2/19/2008,12,608.6719,15.8318,159.1435071
2/19/2008,13,556.9049,16.6353,145.049153
2/19/2008,14,519.6239,17.4638,134.800962
2/19/2008,15,352.4127,17.9405,91.21299682
2/19/2008,16,137.4236,17.7335,35.60413574
2/19/2008,17,39.3456,17.543,10.20315017
2/19/2008,18,1.0117,17.3007,0.262661727
2/19/2008,19,-1.7908,16.8367,0
2/19/2008,20,-1.4509,16.4575,0
2/19/2008,21,-1.2487,16.3955,0
2/19/2008,22,-1.3971,16.188,0
2/19/2008,23,-1.0834,15.7668,0
2/20/2008,0,-1.1007,15.0863,0
2/20/2008,1,-1.2182,14.6123,0
2/20/2008,2,-1.3896,14.2043,0
2/20/2008,3,-1.4797,13.4128,0
